transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw,review_reason
T105273,2025-08-23 00:00:00.000000,C02370,P0395,S011,-1,89.52,13.43,89.52,76.09,67.15,67.15,8.94,11.75,Mada,E-commerce,Home Appliances,105273,89.52,,,,Manual/source-system review required
T105509,2025-03-12 00:00:00.000000,C01246,P0453,S016,0,1123.33,449.33,4493.32,4043.99,698.97,2795.88,1248.11,30.86,STC Pay,Store,Grocery,105509,1123.33,,,,Manual/source-system review required
T105542,2025-03-14 00:00:00.000000,C04422,P0231,S014,-1,2700.1,135.0,2700.1,2565.1,1906.63,1906.63,658.47,25.67,Mada,Store,Fashion,105542,2700.1,,,,Manual/source-system review required
T105783,2025-08-23 00:00:00.000000,C02207,P0335,S014,-5,1162.91,581.46,5814.55,5233.09,844.95,4224.75,1008.34,19.27,Card,Store,Electronics,105783,1162.91,,,,Manual/source-system review required
T105941,2025-10-27 00:00:00.000000,C04764,P0424,S005,0,2269.22,0.0,6807.66,6807.66,1815.61,5446.83,1360.83,19.99,STC Pay,Store,Home Appliances,105941,2269.22,,,,Manual/source-system review required
T105993,2025-10-21 00:00:00.000000,C02134,P0203,S009,0,150.17,0.0,150.17,150.17,120.96,120.96,29.21,19.45,Card,Store,Home Appliances,105993,150.17,,,,Manual/source-system review required
T106212,2025-07-05 00:00:00.000000,C03780,P0092,S010,0,3077.28,0.0,15386.4,15386.4,2045.94,10229.7,5156.7,33.51,STC Pay,E-commerce,Home Appliances,106212,3077.28,,,,Manual/source-system review required
T106331,2024-07-14 00:00:00.000000,C00344,P0244,S014,0,2990.61,0.0,5981.22,5981.22,2077.87,4155.74,1825.48,30.52,Card,Store,Grocery,106331,2990.61,,,,Manual/source-system review required
T106973,2024-05-09 00:00:00.000000,C02771,P0296,S007,-7,2322.1,0.0,16254.7,16254.7,1791.3,12539.1,3715.6,22.86,Apple Pay,Store,Electronics,106973,2322.1,,,,Manual/source-system review required
T107549,2025-01-09 00:00:00.000000,C00090,P0404,S002,-4,1900.39,760.16,7601.56,6841.4,1616.77,6467.08,374.32,5.47,STC Pay,Store,Beauty,107549,1900.39,,,,Manual/source-system review required
T107783,2024-07-13 00:00:00.000000,C00252,P0077,S003,-3,3639.16,545.87,10917.48,10371.61,2569.27,7707.81,2663.8,25.68,Mada,E-commerce,Home Appliances,107783,3639.16,,,,Manual/source-system review required
T109332,2024-09-12 00:00:00.000000,C04932,P0011,S006,-1,673.25,0.0,673.25,673.25,612.17,612.17,61.08,9.07,Mada,E-commerce,Home Appliances,109332,673.25,,,,Manual/source-system review required
T109764,2024-10-20 00:00:00.000000,C01438,P0007,S002,-1,4280.31,0.0,4280.31,4280.31,2819.71,2819.71,1460.6,34.12,Card,E-commerce,Grocery,109764,4280.31,,,,Manual/source-system review required
T109807,2025-11-23 00:00:00.000000,C02311,P0328,S015,0,2160.95,0.0,4321.9,4321.9,1504.62,3009.24,1312.66,30.37,Mada,Store,Home & Living,109807,2160.95,,,,Manual/source-system review required
T110092,2025-12-15 00:00:00.000000,C03462,P0154,S001,-2,3067.12,0.0,6134.24,6134.24,2043.72,4087.44,2046.8,33.37,Card,Store,Grocery,110092,3067.12,,,,Manual/source-system review required
T110100,2025-11-24 00:00:00.000000,C01111,P0484,S014,-1,3133.38,626.68,3133.38,2506.7,2092.34,2092.34,414.36,16.53,Cash,Store,Grocery,110100,3133.38,,,,Manual/source-system review required
T110156,2024-05-23 00:00:00.000000,C00905,P0166,S008,0,534.99,133.75,2674.95,2541.2,362.21,1811.05,730.15,28.73,Card,Store,Home & Living,110156,534.99,,,,Manual/source-system review required
T110230,2024-08-11 00:00:00.000000,C02634,P0302,S017,-2,4158.33,831.67,8316.66,7484.99,2894.27,5788.54,1696.45,22.66,Mada,E-commerce,Home & Living,110230,4158.33,,,,Manual/source-system review required
T110253,2024-08-08 00:00:00.000000,C03511,P0328,S012,-4,2161.14,432.23,8644.56,8212.33,1504.62,6018.48,2193.85,26.71,Mada,Store,Home & Living,110253,2161.14,,,,Manual/source-system review required
T110344,2025-02-24 00:00:00.000000,C00564,P0404,S014,0,1898.36,0.0,5695.08,5695.08,1616.77,4850.31,844.77,14.83,Mada,Store,Beauty,110344,1898.36,,,,Manual/source-system review required
T110398,2025-02-12 00:00:00.000000,C02439,P0124,S014,-5,986.13,493.06,4930.65,4437.59,834.75,4173.75,263.84,5.95,Card,Store,Fashion,110398,986.13,,,,Manual/source-system review required
T110880,2024-01-01 00:00:00.000000,C04447,P0480,S013,-1,2959.08,0.0,2959.08,2959.08,2386.71,2386.71,572.37,19.34,Cash,Store,Sports,110880,2959.08,,,,Manual/source-system review required
T111062,2024-04-15 00:00:00.000000,C03999,P0024,S018,-4,2140.11,0.0,8560.44,8560.44,1950.12,7800.48,759.96,8.88,Cash,E-commerce,Electronics,111062,2140.11,,,,Manual/source-system review required
T111101,2024-03-17 00:00:00.000000,C04081,P0315,S002,0,2090.67,0.0,4181.34,4181.34,1721.3,3442.6,738.74,17.67,Card,Store,Grocery,111101,2090.67,,,,Manual/source-system review required
T111272,2025-08-28 00:00:00.000000,C00599,P0445,S020,-3,2244.72,673.42,6734.16,6060.74,1849.52,5548.56,512.18,8.45,Card,Store,Home & Living,111272,2244.72,,,,Manual/source-system review required
T111411,2024-01-20 00:00:00.000000,C00327,P0065,S015,0,165.22,49.57,330.44,280.87,127.11,254.22,26.65,9.49,Cash,E-commerce,Electronics,111411,165.22,,,,Manual/source-system review required
T111446,2024-05-16 00:00:00.000000,C00087,P0314,S009,-7,1695.32,593.36,11867.24,11273.88,1451.91,10163.37,1110.51,9.85,Card,Store,Home Appliances,111446,1695.32,,,,Manual/source-system review required
T111452,2024-07-11 00:00:00.000000,C03347,P0060,S018,0,3126.63,468.99,9379.89,8910.9,2549.04,7647.12,1263.78,14.18,Card,Store,Electronics,111452,3126.63,,,,Manual/source-system review required
T111707,2025-11-08 00:00:00.000000,C04171,P0456,S018,0,527.62,79.14,1582.86,1503.72,393.2,1179.6,324.12,21.55,STC Pay,Store,Grocery,111707,527.62,,,,Manual/source-system review required
T111834,2025-12-05 00:00:00.000000,C00303,P0008,S005,0,692.26,0.0,1384.52,1384.52,604.03,1208.06,176.46,12.75,Cash,Store,Sports,111834,692.26,,,,Manual/source-system review required
T112226,2025-05-17 00:00:00.000000,C01960,P0065,S005,-2,164.8,65.92,329.6,263.68,127.11,254.22,9.46,3.59,Card,Store,Electronics,112226,164.8,,,,Manual/source-system review required
T112326,2024-06-21 00:00:00.000000,C01940,P0324,S019,0,3195.83,958.75,9587.49,8628.74,2355.82,7067.46,1561.28,18.09,Cash,E-commerce,Electronics,112326,3195.83,,,,Manual/source-system review required
T112433,2025-09-26 00:00:00.000000,C02152,P0049,S015,0,3008.55,601.71,6017.1,5415.39,1955.91,3911.82,1503.57,27.76,Cash,Store,Sports,112433,3008.55,,,,Manual/source-system review required
T112810,2025-02-07 00:00:00.000000,C00407,P0043,S004,0,3509.84,0.0,3509.84,3509.84,2183.35,2183.35,1326.49,37.79,Card,Store,Fashion,112810,3509.84,,,,Manual/source-system review required
T112840,2025-10-16 00:00:00.000000,C03827,P0257,S005,0,751.75,0.0,751.75,751.75,572.71,572.71,179.04,23.82,Cash,E-commerce,Electronics,112840,751.75,,,,Manual/source-system review required
T112884,2024-07-19 00:00:00.000000,C00377,P0262,S001,-3,3625.76,1631.59,10877.28,9245.69,2561.41,7684.23,1561.46,16.89,Mada,E-commerce,Sports,112884,3625.76,,,,Manual/source-system review required
T112927,2025-04-10 00:00:00.000000,C04465,P0190,S012,0,3906.43,1562.57,7812.86,6250.29,2878.04,5756.08,494.21,7.91,Mada,Store,Home Appliances,112927,3906.43,,,,Manual/source-system review required
T113294,2025-02-27 00:00:00.000000,C02591,P0223,S001,-2,490.08,0.0,980.16,980.16,360.43,720.86,259.3,26.45,Card,Store,Home & Living,113294,490.08,,,,Manual/source-system review required
T113436,2024-02-19 00:00:00.000000,C01723,P0246,S016,0,3377.42,1013.23,10132.26,9119.03,2550.6,7651.8,1467.23,16.09,Apple Pay,E-commerce,Home Appliances,113436,3377.42,,,,Manual/source-system review required
T114014,2025-02-05 00:00:00.000000,C03193,P0301,S003,0,4123.52,0.0,12370.56,12370.56,2606.8,7820.4,4550.16,36.78,Mada,Store,Home & Living,114014,4123.52,,,,Manual/source-system review required
T114194,2025-05-20 00:00:00.000000,C01232,P0329,S004,-3,1415.83,0.0,4247.49,4247.49,1010.3,3030.9,1216.59,28.64,Card,Store,Grocery,114194,1415.83,,,,Manual/source-system review required
T114304,2025-09-23 00:00:00.000000,C04832,P0132,S001,0,3473.91,0.0,17369.55,17369.55,2358.31,11791.55,5578.0,32.11,Cash,Store,Grocery,114304,3473.91,,,,Manual/source-system review required
T114473,2025-03-10 00:00:00.000000,C04348,P0376,S002,-3,1203.54,0.0,3610.62,3610.62,745.58,2236.74,1373.88,38.05,Mada,E-commerce,Home & Living,114473,1203.54,,,,Manual/source-system review required
T114644,2025-12-26 00:00:00.000000,C04999,P0259,S010,-3,2989.34,0.0,8968.02,8968.02,1889.97,5669.91,3298.11,36.78,Card,Store,Grocery,114644,2989.34,,,,Manual/source-system review required
T114763,2024-09-19 00:00:00.000000,C04859,P0040,S013,-6,2938.87,0.0,17633.22,17633.22,1986.75,11920.5,5712.72,32.4,Card,Store,Fashion,114763,2938.87,,,,Manual/source-system review required
T114908,2024-07-08 00:00:00.000000,C00198,P0385,S019,-2,3312.74,331.27,6625.48,6294.21,2654.94,5309.88,984.33,15.64,Cash,E-commerce,Home & Living,114908,3312.74,,,,Manual/source-system review required
T115133,2025-03-17 00:00:00.000000,C00849,P0462,S007,-4,2312.94,462.59,9251.76,8789.17,1641.17,6564.68,2224.49,25.31,Mada,E-commerce,Home Appliances,115133,2312.94,,,,Manual/source-system review required
T115264,2025-03-11 00:00:00.000000,C00641,P0405,S011,0,1450.44,507.65,10153.08,9645.43,916.54,6415.78,3229.65,33.48,Mada,E-commerce,Sports,115264,1450.44,,,,Manual/source-system review required
T115562,2024-04-17 00:00:00.000000,C04240,P0215,S017,-3,3289.93,0.0,9869.79,9869.79,2168.02,6504.06,3365.73,34.1,Mada,Store,Electronics,115562,3289.93,,,,Manual/source-system review required
T115826,2024-01-03 00:00:00.000000,C03612,P0192,S017,-6,502.1,0.0,3012.6,3012.6,434.57,2607.42,405.18,13.45,Apple Pay,E-commerce,Beauty,115826,502.1,,,,Manual/source-system review required
T116075,2025-01-30 00:00:00.000000,C04706,P0409,S012,0,1947.71,0.0,3895.42,3895.42,1530.38,3060.76,834.66,21.43,Mada,Store,Electronics,116075,1947.71,,,,Manual/source-system review required
T116077,2025-06-04 00:00:00.000000,C04245,P0223,S016,-2,484.45,0.0,968.9,968.9,360.43,720.86,248.04,25.6,Mada,E-commerce,Home & Living,116077,484.45,,,,Manual/source-system review required
T116240,2025-08-16 00:00:00.000000,C03683,P0468,S009,0,3161.9,0.0,6323.8,6323.8,2072.88,4145.76,2178.04,34.44,Card,Store,Home & Living,116240,3161.9,,,,Manual/source-system review required
T116460,2025-08-04 00:00:00.000000,C02140,P0249,S018,0,1404.78,210.72,4214.34,4003.62,906.1,2718.3,1285.32,32.1,Apple Pay,Store,Home Appliances,116460,1404.78,,,,Manual/source-system review required
T116762,2024-08-05 00:00:00.000000,C02433,P0033,S020,0,1093.29,0.0,4373.16,4373.16,741.64,2966.56,1406.6,32.16,Mada,E-commerce,Beauty,116762,1093.29,,,,Manual/source-system review required
T116842,2024-04-28 00:00:00.000000,C02733,P0233,S006,0,3547.21,1064.16,10641.63,9577.47,2876.71,8630.13,947.34,9.89,Card,Store,Sports,116842,3547.21,,,,Manual/source-system review required
T116919,2025-08-02 00:00:00.000000,C02169,P0417,S019,-2,792.94,237.88,1585.88,1348.0,537.1,1074.2,273.8,20.31,Apple Pay,Store,Fashion,116919,792.94,,,,Manual/source-system review required
T116964,2025-08-29 00:00:00.000000,C03903,P0163,S015,0,3153.04,0.0,6306.08,6306.08,2012.56,4025.12,2280.96,36.17,Cash,Store,Grocery,116964,3153.04,,,,Manual/source-system review required
T116997,2025-12-31 00:00:00.000000,C02314,P0394,S008,0,1620.44,243.07,4861.32,4618.25,1224.87,3674.61,943.64,20.43,Cash,E-commerce,Home Appliances,116997,1620.44,,,,Manual/source-system review required
T117037,2025-04-24 00:00:00.000000,C04852,P0327,S008,0,1243.7,0.0,3731.1,3731.1,1023.95,3071.85,659.25,17.67,Mada,E-commerce,Grocery,117037,1243.7,,,,Manual/source-system review required
T117716,2025-07-22 00:00:00.000000,C03997,P0180,S009,-2,1634.59,0.0,3269.18,3269.18,1164.0,2328.0,941.18,28.79,Card,Store,Grocery,117716,1634.59,,,,Manual/source-system review required
T117925,2024-07-07 00:00:00.000000,C03593,P0119,S002,0,3744.75,374.48,7489.5,7115.02,2822.78,5645.56,1469.46,20.65,Mada,Store,Sports,117925,3744.75,,,,Manual/source-system review required
T118003,2025-05-11 00:00:00.000000,C02697,P0331,S011,-3,2109.33,632.8,6327.99,5695.19,1398.62,4195.86,1499.33,26.33,Apple Pay,E-commerce,Home & Living,118003,2109.33,,,,Manual/source-system review required
T118045,2024-05-20 00:00:00.000000,C04767,P0269,S005,0,207.44,0.0,622.32,622.32,129.46,388.38,233.94,37.59,Mada,E-commerce,Electronics,118045,207.44,,,,Manual/source-system review required
T118334,2024-04-24 00:00:00.000000,C04766,P0289,S012,0,1269.23,0.0,8884.61,8884.61,1142.55,7997.85,886.76,9.98,Apple Pay,E-commerce,Grocery,118334,1269.23,,,,Manual/source-system review required
T118499,2024-12-22 00:00:00.000000,C01764,P0386,S015,0,1940.01,388.0,3880.02,3492.02,1244.86,2489.72,1002.3,28.7,Card,Store,Fashion,118499,1940.01,,,,Manual/source-system review required
T118833,2025-01-17 00:00:00.000000,C03096,P0260,S001,-6,377.37,226.42,2264.22,2037.8,293.26,1759.56,278.24,13.65,Card,E-commerce,Sports,118833,377.37,,,,Manual/source-system review required
T119052,2025-05-01 00:00:00.000000,C01385,P0458,S006,-2,1624.56,0.0,3249.12,3249.12,1028.04,2056.08,1193.04,36.72,Card,Store,Electronics,119052,1624.56,,,,Manual/source-system review required
T119215,2024-03-15 00:00:00.000000,C02590,P9389,S004,0,842.94,0.0,3371.76,3371.76,681.48,2725.92,645.84,19.15,Cash,E-commerce,,119215,842.94,,,,Manual/source-system review required
T119521,2024-12-31 00:00:00.000000,C04377,P0278,S020,-4,3080.11,0.0,12320.44,12320.44,2175.79,8703.16,3617.28,29.36,Mada,Store,Home Appliances,119521,3080.11,,,,Manual/source-system review required
T119656,2024-08-21 00:00:00.000000,C02606,P0291,S004,0,1414.47,282.89,5657.88,5374.99,1188.61,4754.44,620.55,11.55,STC Pay,E-commerce,Fashion,119656,1414.47,,,,Manual/source-system review required
T119662,2025-11-21 00:00:00.000000,C04082,P0230,S015,-4,1073.72,429.49,4294.88,3865.39,805.78,3223.12,642.27,16.62,Mada,E-commerce,Fashion,119662,1073.72,,,,Manual/source-system review required
T000603,,C04723,P0477,S014,3,1643.12,492.94,4929.36,4436.42,1168.42,3505.26,931.16,20.99,STC Pay,Store,Home Appliances,603,1643.12,,,,Manual/source-system review required
T006227,,C04610,P0440,S014,2,1685.93,0.0,3371.86,3371.86,1195.54,2391.08,980.78,29.09,Cash,Store,Electronics,6227,1685.93,,,,Manual/source-system review required
T007205,,C04357,P0240,S018,5,3054.32,0.0,15271.6,15271.6,2190.0,10950.0,4321.6,28.3,Card,Store,Fashion,7205,3054.32,,,,Manual/source-system review required
T007959,,C04614,P0253,S014,7,1481.13,518.4,10367.91,9849.51,1032.83,7229.81,2619.7,26.6,Mada,Store,Electronics,7959,1481.13,,,,Manual/source-system review required
T008087,,C04823,P0366,S004,3,3345.66,2007.4,10036.98,8029.58,2609.32,7827.96,201.62,2.51,Card,Store,Fashion,8087,3345.66,,,,Manual/source-system review required
T008109,,C03342,P0010,S013,6,2882.93,2594.64,17297.58,14702.94,2410.55,14463.3,239.64,1.63,Apple Pay,Store,Beauty,8109,2882.93,,,,Manual/source-system review required
T008460,,C03688,P0191,S013,2,2118.87,423.77,4237.74,3813.97,1396.78,2793.56,1020.41,26.75,Card,Store,Home Appliances,8460,2118.87,,,,Manual/source-system review required
T009940,,C03356,P0407,S016,4,2403.59,961.44,9614.36,8652.92,1629.07,6516.28,2136.64,24.69,Mada,E-commerce,Home & Living,9940,2403.59,,,,Manual/source-system review required
T010402,,C04794,P0464,S020,3,3013.56,452.03,9040.68,8588.65,2264.5,6793.5,1795.15,20.9,Apple Pay,E-commerce,Beauty,10402,3013.56,,,,Manual/source-system review required
T012781,,C03033,P0127,S005,4,943.04,754.43,3772.16,3017.73,738.43,2953.72,64.01,2.12,Card,Store,Fashion,12781,943.04,,,,Manual/source-system review required
T014668,,C03959,P0451,S010,5,441.09,110.27,2205.45,2095.18,313.22,1566.1,529.08,25.25,Card,E-commerce,Grocery,14668,441.09,,,,Manual/source-system review required
T016300,,C01873,P0224,S014,2,743.64,0.0,1487.28,1487.28,562.68,1125.36,361.92,24.33,Cash,Store,Sports,16300,743.64,,,,Manual/source-system review required
T017376,,C02923,P0428,S020,4,2363.89,0.0,9455.56,9455.56,2082.64,8330.56,1125.0,11.9,Cash,E-commerce,Sports,17376,2363.89,,,,Manual/source-system review required
T017994,,C04041,P0410,S005,2,891.45,89.15,1782.9,1693.75,697.52,1395.04,298.71,17.64,Mada,Store,Sports,17994,891.45,,,,Manual/source-system review required
T020492,,C00428,P0376,S009,2,1154.71,0.0,2309.42,2309.42,745.58,1491.16,818.26,35.43,Card,Store,Home & Living,20492,1154.71,,,,Manual/source-system review required
T021390,,C03069,P0264,S016,2,2472.05,0.0,4944.1,4944.1,2045.35,4090.7,853.4,17.26,Apple Pay,E-commerce,Fashion,21390,2472.05,,,,Manual/source-system review required
T022102,,C04802,P0153,S014,5,1251.89,0.0,6259.45,6259.45,995.94,4979.7,1279.75,20.45,Apple Pay,Store,Grocery,22102,1251.89,,,,Manual/source-system review required
T022296,,C02332,P0383,S005,2,415.01,41.5,830.02,788.52,279.38,558.76,229.76,29.14,Mada,E-commerce,Electronics,22296,415.01,,,,Manual/source-system review required
T023808,,C04711,P0247,S002,2,246.82,98.73,493.64,394.91,173.76,347.52,47.39,12.0,Card,Store,Beauty,23808,246.82,,,,Manual/source-system review required
T023925,,C04211,P0047,S007,2,2929.43,585.89,5858.86,5272.97,2081.85,4163.7,1109.27,21.04,STC Pay,Store,Sports,23925,2929.43,,,,Manual/source-system review required
T025176,,C04458,P0407,S002,3,2398.25,359.74,7194.75,6835.01,1629.07,4887.21,1947.8,28.5,Card,Store,Home & Living,25176,2398.25,,,,Manual/source-system review required
T025238,,C00224,P0077,S012,2,3902.0,390.2,7804.0,7413.8,2569.27,5138.54,2275.26,30.69,STC Pay,Store,Home Appliances,25238,3902.0,,,,Manual/source-system review required
T027238,,C00768,P0140,S013,3,2642.9,0.0,7928.7,7928.7,2099.05,6297.15,1631.55,20.58,Card,Store,Sports,27238,2642.9,,,,Manual/source-system review required
T027338,,C00925,P0193,S003,4,2037.82,0.0,8151.28,8151.28,1787.03,7148.12,1003.16,12.31,Cash,E-commerce,Electronics,27338,2037.82,,,,Manual/source-system review required
T027530,,C03409,P0126,S010,5,3727.87,0.0,18639.35,18639.35,2311.58,11557.9,7081.45,37.99,Mada,Store,Electronics,27530,3727.87,,,,Manual/source-system review required
T028031,,C02838,P0193,S018,2,2184.28,218.43,4368.56,4150.13,1787.03,3574.06,576.07,13.88,Card,E-commerce,Electronics,28031,2184.28,,,,Manual/source-system review required
T028237,,C01948,P0406,S009,4,3425.8,2055.48,13703.2,11647.72,2923.01,11692.04,-44.32,-0.38,Card,Store,Electronics,28237,3425.8,,,,Manual/source-system review required
T029098,,C03735,P0392,S011,3,2037.95,0.0,6113.85,6113.85,1649.16,4947.48,1166.37,19.08,Mada,E-commerce,Sports,29098,2037.95,,,,Manual/source-system review required
T029130,,C04753,P0093,S001,3,3718.68,0.0,11156.04,11156.04,2709.61,8128.83,3027.21,27.14,Card,E-commerce,Electronics,29130,3718.68,,,,Manual/source-system review required
T029677,,C01088,P0252,S017,3,2353.61,0.0,7060.83,7060.83,1690.82,5072.46,1988.37,28.16,Apple Pay,E-commerce,Grocery,29677,2353.61,,,,Manual/source-system review required
T030080,,C04894,P0481,S010,1,2244.64,0.0,2244.64,2244.64,1934.13,1934.13,310.51,13.83,Card,Store,Home Appliances,30080,2244.64,,,,Manual/source-system review required
T031939,,C04701,P0135,S002,2,2135.36,0.0,4270.72,4270.72,1651.39,3302.78,967.94,22.66,Card,E-commerce,Grocery,31939,2135.36,,,,Manual/source-system review required
T034414,,C01063,P0472,S008,5,3424.43,3424.43,17122.15,13697.72,2232.2,11161.0,2536.72,18.52,Mada,Store,Beauty,34414,3424.43,,,,Manual/source-system review required
T034593,,C03349,P0435,S018,2,1507.33,301.47,3014.66,2713.19,984.03,1968.06,745.13,27.46,Cash,Store,Home Appliances,34593,1507.33,,,,Manual/source-system review required
T034793,,C01899,P0460,S016,4,851.36,340.54,3405.44,3064.9,737.26,2949.04,115.86,3.78,Cash,E-commerce,Grocery,34793,851.36,,,,Manual/source-system review required
T035104,,C04065,P0081,S005,4,2815.25,0.0,11261.0,11261.0,2058.21,8232.84,3028.16,26.89,Mada,Store,Electronics,35104,2815.25,,,,Manual/source-system review required
T036137,,C03739,P0372,S001,4,3009.34,1805.6,12037.36,10231.76,2445.02,9780.08,451.68,4.41,Card,Store,Home Appliances,36137,3009.34,,,,Manual/source-system review required
