transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw
T086660,2025-07-10,C00730,P0342,S017,3,1489.33,446.8,4467.99,4021.19,989.07,2967.21,1053.98,26.21,Mada,Store,Electronics,86660,1489.33,C00730,P0342,S017
T086661,2025-07-10,C01623,P0035,S015,2,1214.78,364.43,2429.56,2065.13,975.92,1951.84,113.29,5.49,STC Pay,Store,Sports,86661,1214.78,C01623,P0035,S015
T086662,2025-10-16,C02576,P0317,S020,3,1944.05,583.22,5832.15,5248.93,1562.78,4688.34,560.59,10.68,Mada,E-commerce,Grocery,86662,1944.05,C02576,P0317,S020
T086663,2025-01-14,C04659,P0123,S020,2,2095.2,628.56,4190.4,3561.84,1715.86,3431.72,130.12,3.65,Mada,E-commerce,Home & Living,86663,2095.2,C04659,P0123,S020
T086664,2025-07-07,C01758,P0355,S017,3,918.39,0.0,2755.17,2755.17,621.52,1864.56,890.61,32.33,STC Pay,E-commerce,Beauty,86664,918.39,C01758,P0355,S017
T086665,2025-01-20,C01241,P0407,S005,3,2408.95,0.0,7226.85,7226.85,1629.07,4887.21,2339.64,32.37,Card,Store,Home & Living,86665,2408.95,C01241,P0407,S005
T086666,2025-04-16,C01562,P0144,S001,2,1489.55,148.96,2979.1,2830.14,1105.52,2211.04,619.1,21.88,Card,Store,Beauty,86666,1489.55,C01562,P0144,S001
T086667,2025-10-30,C02449,P0185,S020,5,3061.1,765.28,15305.5,14540.22,2147.91,10739.55,3800.67,26.14,Card,E-commerce,Electronics,86667,3061.1,C02449,P0185,S020
T086668,2025-08-27,C01423,P0227,S013,5,3019.66,0.0,15098.3,15098.3,2055.89,10279.45,4818.85,31.92,Card,E-commerce,Beauty,86668,3019.66,C01423,P0227,S013
T086669,2025-12-25,C00172,P0048,S011,2,101.27,0.0,202.54,202.54,73.86,147.72,54.82,27.07,Cash,Store,Fashion,86669,101.27,C00172,P0048,S011
T086670,2024-06-01,C02518,P0233,S001,5,3388.64,1694.32,16943.2,15248.88,2876.71,14383.55,865.33,5.67,Card,Store,Sports,86670,3388.64,C02518,P0233,S001
T086671,2025-02-09,C00399,P0346,S008,3,196.89,59.07,590.67,531.6,129.28,387.84,143.76,27.04,Cash,Store,Home & Living,86671,196.89,C00399,P0346,S008
T086672,2024-12-04,C01887,P0492,S004,2,2490.02,498.0,4980.04,4482.04,1765.71,3531.42,950.62,21.21,Apple Pay,Store,Beauty,86672,2490.02,C01887,P0492,S004
T086673,2024-07-08,C00335,P0032,S020,1,1047.27,0.0,1047.27,1047.27,741.32,741.32,305.95,29.21,Cash,Store,Beauty,86673,1047.27,C00335,P0032,S020
T086674,2025-10-14,C02833,P0028,S001,7,4554.79,0.0,31883.53,31883.53,2915.91,20411.37,11472.16,35.98,Mada,E-commerce,Home & Living,86674,4554.79,C02833,P0028,S001
T086675,2024-07-08,C03973,P0368,S003,4,1652.19,0.0,6608.76,6608.76,1177.9,4711.6,1897.16,28.71,Card,Store,Home Appliances,86675,1652.19,C03973,P0368,S003
T086676,2025-01-18,C02090,P0299,S012,2,1587.7,317.54,3175.4,2857.86,1365.13,2730.26,127.6,4.46,Cash,Store,Electronics,86676,1587.7,C02090,P0299,S012
T086677,2024-07-03,C00348,P0103,S005,4,618.73,371.24,2474.92,2103.68,456.88,1827.52,276.16,13.13,Cash,E-commerce,Grocery,86677,618.73,C00348,P0103,S005
T086678,2024-10-15,C04706,P0018,S007,1,1571.52,235.73,1571.52,1335.79,1329.22,1329.22,6.57,0.49,Mada,Store,Fashion,86678,1571.52,C04706,P0018,S007
T086679,2024-09-11,C03898,P0133,S005,2,478.14,47.81,956.28,908.47,426.39,852.78,55.69,6.13,STC Pay,Store,Beauty,86679,478.14,C03898,P0133,S005
T086680,2025-06-28,C02952,P0376,S015,1,1119.69,0.0,1119.69,1119.69,745.58,745.58,374.11,33.41,STC Pay,E-commerce,Home & Living,86680,1119.69,C02952,P0376,S015
T086681,2024-11-07,C00867,P0327,S001,2,1316.13,263.23,2632.26,2369.03,1023.95,2047.9,321.13,13.56,Card,Store,Grocery,86681,1316.13,C00867,P0327,S001
T086682,2025-01-30,C00843,P0222,S008,3,3383.11,0.0,10149.33,10149.33,2585.98,7757.94,2391.39,23.56,Card,Store,Home Appliances,86682,3383.11,C00843,P0222,S008
T086683,2025-12-27,C00197,P0427,S010,1,348.69,17.43,348.69,331.26,242.4,242.4,88.86,26.82,Cash,Store,Grocery,86683,348.69,C00197,P0427,S010
T086684,2024-09-07,C03828,P0267,S010,2,1942.86,582.86,3885.72,3302.86,1216.71,2433.42,869.44,26.32,Card,Store,Home Appliances,86684,1942.86,C03828,P0267,S010
T086685,2024-02-29,C01285,P0398,S019,2,1461.67,146.17,2923.34,2777.17,1043.81,2087.62,689.55,24.83,Cash,Store,Fashion,86685,1461.67,C01285,P0398,S019
T086686,2024-11-16,C00042,P0343,S007,2,1129.69,0.0,2259.38,2259.38,719.33,1438.66,820.72,36.33,Card,Store,Electronics,86686,1129.69,C00042,P0343,S007
T086687,2024-05-31,C02107,P0209,S012,4,2311.04,462.21,9244.16,8781.95,1612.68,6450.72,2331.23,26.55,Cash,Store,Sports,86687,2311.04,C02107,P0209,S012
T086688,2024-03-09,C03147,P0417,S009,2,762.57,0.0,1525.14,1525.14,537.1,1074.2,450.94,29.57,Cash,Store,Fashion,86688,762.57,C03147,P0417,S009
T086689,2025-03-16,C02064,P0140,S005,3,2683.92,805.18,8051.76,7246.58,2099.05,6297.15,949.43,13.1,STC Pay,E-commerce,Sports,86689,2683.92,C02064,P0140,S005
T086690,2024-02-04,C02893,P0080,S005,4,1583.43,0.0,6333.72,6333.72,1136.35,4545.4,1788.32,28.23,Card,Store,Electronics,86690,1583.43,C02893,P0080,S005
T086691,2024-06-21,C03311,P0199,S018,4,1513.26,907.96,6053.04,5145.08,1018.89,4075.56,1069.52,20.79,Apple Pay,Store,Sports,86691,1513.26,C03311,P0199,S018
T086692,2025-03-28,C03220,P0356,S003,3,2615.73,392.36,7847.19,7454.83,2197.87,6593.61,861.22,11.55,Mada,Store,Grocery,86692,2615.73,C03220,P0356,S003
T086693,2025-10-14,C04751,P0012,S005,3,3198.7,959.61,9596.1,8636.49,2139.8,6419.4,2217.09,25.67,Card,Store,Beauty,86693,3198.7,C04751,P0012,S005
T086695,2025-11-25,C03387,P0471,S008,3,1887.7,566.31,5663.1,5096.79,1216.45,3649.35,1447.44,28.4,Cash,Store,Electronics,86695,1887.7,C03387,P0471,S008
T086696,2025-06-22,C04652,P0138,S020,2,3975.12,0.0,7950.24,7950.24,2940.5,5881.0,2069.24,26.03,Apple Pay,Store,Home & Living,86696,3975.12,C04652,P0138,S020
T086697,2025-08-22,C02264,P0429,S003,8,876.4,0.0,7011.2,7011.2,702.11,5616.88,1394.32,19.89,Mada,E-commerce,Electronics,86697,876.4,C02264,P0429,S003
T086698,2025-05-29,C02677,P0099,S017,1,4860.25,0.0,4860.25,4860.25,2923.26,2923.26,1936.99,39.85,Mada,E-commerce,Beauty,86698,4860.25,C02677,P0099,S017
T086699,2025-10-02,UNKNOWN,P0164,S003,2,1326.69,132.67,2653.38,2520.71,854.34,1708.68,812.03,32.21,Cash,Store,Sports,86699,1326.69,,P0164,S003
T086700,2024-11-14,C03689,P0064,S017,3,1304.75,0.0,3914.25,3914.25,1027.23,3081.69,832.56,21.27,Cash,Store,Sports,86700,1304.75,C03689,P0064,S017
T086701,2025-01-14,C02913,P0359,S011,2,172.93,34.59,345.86,311.27,110.55,221.1,90.17,28.97,Card,E-commerce,Fashion,86701,172.93,C02913,P0359,S011
T086702,2024-04-02,C02146,P0007,S011,3,4298.74,0.0,12896.22,12896.22,2819.71,8459.13,4437.09,34.41,Card,Store,Grocery,86702,4298.74,C02146,P0007,S011
T086703,2025-11-15,C00026,P0304,S002,3,968.98,145.35,2906.94,2761.59,617.07,1851.21,910.38,32.97,Cash,Store,Sports,86703,968.98,C00026,P0304,S002
T086704,2024-03-26,C00282,P0190,S008,1,3908.36,195.42,3908.36,3712.94,2878.04,2878.04,834.9,22.49,Card,Store,Home Appliances,86704,3908.36,C00282,P0190,S008
T086705,2025-12-09,C03692,P0168,S014,2,1499.79,0.0,2999.58,2999.58,1120.31,2240.62,758.96,25.3,Mada,E-commerce,Beauty,86705,1499.79,C03692,P0168,S014
T086706,2025-07-08,C00371,P0091,S014,2,512.03,0.0,1024.06,1024.06,400.52,801.04,223.02,21.78,Cash,Store,Grocery,86706,512.03,C00371,P0091,S014
T086707,2024-05-02,C04815,P0212,S003,2,696.89,0.0,1393.78,1393.78,485.33,970.66,423.12,30.36,Apple Pay,E-commerce,Electronics,86707,696.89,C04815,P0212,S003
T086708,2024-01-12,C01167,P0367,S004,4,1454.07,0.0,5816.28,5816.28,998.58,3994.32,1821.96,31.33,Card,Store,Home & Living,86708,1454.07,C01167,P0367,S004
T086709,2025-12-15,C04556,P0312,S006,6,327.99,0.0,1967.94,1967.94,235.89,1415.34,552.6,28.08,Card,Store,Beauty,86709,327.99,C04556,P0312,S006
T086710,2024-05-22,C02750,P0221,S012,1,1218.43,0.0,1218.43,1218.43,818.83,818.83,399.6,32.8,Card,Store,Electronics,86710,1218.43,C02750,P0221,S012
T086711,2024-05-04,C02898,P0016,S001,6,4570.69,2742.41,27424.14,24681.73,2915.7,17494.2,7187.53,29.12,Apple Pay,Store,Electronics,86711,4570.69,C02898,P0016,S001
T086712,2024-10-20,C02258,P0311,S011,2,2340.85,468.17,4681.7,4213.53,1778.99,3557.98,655.55,15.56,Mada,Store,Home & Living,86712,2340.85,C02258,P0311,S011
T086713,2024-11-13,C02691,P0163,S009,2,3144.92,0.0,6289.84,6289.84,2012.56,4025.12,2264.72,36.01,Card,E-commerce,Grocery,86713,3144.92,C02691,P0163,S009
T086714,2024-10-17,C01873,P0288,S004,2,2977.31,595.46,5954.62,5359.16,1858.44,3716.88,1642.28,30.64,Apple Pay,Store,Home Appliances,86714,2977.31,C01873,P0288,S004
T086715,2024-08-27,C04451,P0360,S005,2,2825.13,0.0,5650.26,5650.26,1809.82,3619.64,2030.62,35.94,Card,Store,Sports,86715,2825.13,C04451,P0360,S005
T086716,2024-04-18,C03993,P0218,S012,1,350.94,0.0,350.94,350.94,274.82,274.82,76.12,21.69,Cash,Store,Grocery,86716,350.94,C03993,P0218,S012
T086717,2024-09-28,C04909,P0128,S015,2,2244.16,224.42,4488.32,4263.9,1826.4,3652.8,611.1,14.33,Card,Store,Electronics,86717,2244.16,C04909,P0128,S015
T086718,2025-12-04,C04215,P0346,S012,3,194.56,58.37,583.68,525.31,129.28,387.84,137.47,26.17,Mada,Store,Home & Living,86718,194.56,C04215,P0346,S012
T086719,2025-10-16,C04328,P0433,S014,2,952.16,285.65,1904.32,1618.67,760.77,1521.54,97.13,6.0,Apple Pay,E-commerce,Home & Living,86719,952.16,C04328,P0433,S014
T086720,2024-08-11,C02224,P0323,S006,3,409.51,122.85,1228.53,1105.68,258.74,776.22,329.46,29.8,Mada,Store,Home & Living,86720,409.51,C02224,P0323,S006
T086721,2024-03-04,C03387,P0042,S009,5,3285.61,0.0,16428.05,16428.05,2650.26,13251.3,3176.75,19.34,Card,Store,Beauty,86721,3285.61,C03387,P0042,S009
T086722,2024-09-07,C04642,P0450,S005,2,4399.55,0.0,8799.1,8799.1,2828.1,5656.2,3142.9,35.72,Mada,Store,Beauty,86722,4399.55,C04642,P0450,S005
T086723,2025-08-14,C04446,P0167,S011,2,650.73,0.0,1301.46,1301.46,480.0,960.0,341.46,26.24,Cash,Store,Home Appliances,86723,650.73,C04446,P0167,S011
T086724,2025-11-10,C00612,P0060,S017,4,2949.65,0.0,11798.6,11798.6,2549.04,10196.16,1602.44,13.58,Apple Pay,Store,Electronics,86724,2949.65,C00612,P0060,S017
T086725,2024-11-08,C02778,P0294,S017,1,230.83,0.0,230.83,230.83,192.6,192.6,38.23,16.56,Mada,Store,Fashion,86725,230.83,C02778,P0294,S017
T086726,2025-02-07,C01498,P0382,S013,5,2199.13,549.78,10995.65,10445.87,1710.59,8552.95,1892.92,18.12,Cash,Store,Home Appliances,86726,2199.13,C01498,P0382,S013
T086727,2025-11-07,C03832,P0417,S016,4,818.76,655.01,3275.04,2620.03,537.1,2148.4,471.63,18.0,Cash,Store,Fashion,86727,818.76,C03832,P0417,S016
T086728,2024-08-18,C04452,P0217,S009,4,1670.12,334.02,6680.48,6346.46,1231.05,4924.2,1422.26,22.41,Mada,Store,Home Appliances,86728,1670.12,C04452,P0217,S009
T086729,2025-06-27,C01505,P0265,S006,2,2954.77,590.95,5909.54,5318.59,1773.89,3547.78,1770.81,33.29,Mada,Store,Home Appliances,86729,2954.77,C01505,P0265,S006
T086730,2025-08-08,C01877,P0242,S008,2,2677.57,267.76,5355.14,5087.38,2090.2,4180.4,906.98,17.83,Card,Store,Grocery,86730,2677.57,C01877,P0242,S008
T086731,2025-02-03,C01923,P0075,S017,8,1600.36,640.14,12802.88,12162.74,1270.41,10163.28,1999.46,16.44,Apple Pay,Store,Home Appliances,86731,1600.36,C01923,P0075,S017
T086732,2024-02-25,C02605,P0191,S013,6,2279.51,2051.56,13677.06,11625.5,1396.78,8380.68,3244.82,27.91,Card,Store,Home Appliances,86732,2279.51,C02605,P0191,S013
T086733,2024-03-31,C00525,P0086,S008,1,455.69,22.78,455.69,432.91,301.44,301.44,131.47,30.37,STC Pay,Store,Beauty,86733,455.69,C00525,P0086,S008
T086734,2024-10-25,C01438,P0329,S004,2,1353.2,135.32,2706.4,2571.08,1010.3,2020.6,550.48,21.41,Card,Store,Grocery,86734,1353.2,C01438,P0329,S004
T086735,2025-03-19,C04767,P0059,S005,3,629.58,0.0,1888.74,1888.74,437.45,1312.35,576.39,30.52,Mada,E-commerce,Grocery,86735,629.58,C04767,P0059,S005
T086736,2025-07-15,C02013,P0274,S018,4,3467.88,693.58,13871.52,13177.94,2583.18,10332.72,2845.22,21.59,STC Pay,Store,Fashion,86736,3467.88,C02013,P0274,S018
T086737,2024-02-28,C00298,P0083,S020,1,1738.63,86.93,1738.63,1651.7,1176.75,1176.75,474.95,28.76,Apple Pay,Store,Home & Living,86737,1738.63,C00298,P0083,S020
T086738,2024-03-24,C04049,P0003,S020,2,83.23,8.32,166.46,158.14,67.58,135.16,22.98,14.53,Mada,Store,Grocery,86738,83.23,C04049,P0003,S020
T086739,2025-02-06,C00945,P0476,S006,3,1472.41,220.86,4417.23,4196.37,930.7,2792.1,1404.27,33.46,STC Pay,Store,Sports,86739,1472.41,C00945,P0476,S006
T086740,2024-04-17,C00704,P0045,S001,4,2810.21,0.0,11240.84,11240.84,2013.58,8054.32,3186.52,28.35,Card,E-commerce,Fashion,86740,2810.21,C00704,P0045,S001
T086741,2025-10-28,C01393,P0004,S013,4,2701.8,1621.08,10807.2,9186.12,1837.79,7351.16,1834.96,19.98,Apple Pay,Store,Sports,86741,2701.8,C01393,P0004,S013
T086742,2025-05-25,C03744,P0460,S009,6,867.05,520.23,5202.3,4682.07,737.26,4423.56,258.51,5.52,Card,E-commerce,Grocery,86742,867.05,C03744,P0460,S009
T086743,2024-12-27,C03751,P0157,S015,1,2648.33,132.42,2648.33,2515.91,1944.83,1944.83,571.08,22.7,Cash,Store,Home Appliances,86743,2648.33,C03751,P0157,S015
T086744,2024-10-18,C02231,P0440,S002,3,1638.78,0.0,4916.34,4916.34,1195.54,3586.62,1329.72,27.05,STC Pay,E-commerce,Electronics,86744,1638.78,C02231,P0440,S002
T086745,2025-09-07,C03566,P0312,S009,3,315.9,142.16,947.7,805.54,235.89,707.67,97.87,12.15,Card,E-commerce,Beauty,86745,315.9,C03566,P0312,S009
T086746,2025-01-23,C03480,P0133,S002,3,512.61,76.89,1537.83,1460.94,426.39,1279.17,181.77,12.44,Cash,Store,Beauty,86746,512.61,C03480,P0133,S002
T086747,2025-07-16,C00952,P0204,S012,2,81.33,0.0,162.66,162.66,59.02,118.04,44.62,27.43,Mada,E-commerce,Beauty,86747,81.33,C00952,P0204,S012
T086748,2024-01-27,C02424,P0373,S011,1,2361.35,236.14,2361.35,2125.21,1748.91,1748.91,376.3,17.71,Apple Pay,Store,Home Appliances,86748,2361.35,C02424,P0373,S011
T086749,2025-07-24,C03713,P0232,S004,2,1913.93,0.0,3827.86,3827.86,1225.06,2450.12,1377.74,35.99,Apple Pay,Store,Fashion,86749,1913.93,C03713,P0232,S004
T086750,2024-11-05,C04380,P0040,S012,2,3140.02,0.0,6280.04,6280.04,1986.75,3973.5,2306.54,36.73,Card,Store,Fashion,86750,3140.02,C04380,P0040,S012
T086751,2025-03-27,C01425,P0498,S009,2,2158.17,0.0,4316.34,4316.34,1838.47,3676.94,639.4,14.81,Mada,Store,Fashion,86751,2158.17,C01425,P0498,S009
T086752,2024-01-15,C01715,P0308,S013,4,2748.85,1649.31,10995.4,9346.09,1857.62,7430.48,1915.61,20.5,Card,Store,Beauty,86752,2748.85,C01715,P0308,S013
T086754,2024-07-19,C01328,P0046,S020,2,3666.15,0.0,7332.3,7332.3,2921.52,5843.04,1489.26,20.31,Mada,Store,Sports,86754,3666.15,C01328,P0046,S020
T086755,2024-07-11,C00949,P0376,S019,3,1207.72,0.0,3623.16,3623.16,745.58,2236.74,1386.42,38.27,Card,Store,Home & Living,86755,1207.72,C00949,P0376,S019
T086756,2025-06-02,C00680,P0014,S017,2,1219.57,365.87,2439.14,2073.27,1006.08,2012.16,61.11,2.95,Card,E-commerce,Fashion,86756,1219.57,C00680,P0014,S017
T086757,2024-06-10,C03670,P0062,S002,6,3819.26,0.0,22915.56,22915.56,2741.46,16448.76,6466.8,28.22,Mada,Store,Grocery,86757,3819.26,C03670,P0062,S002
T086758,2025-05-09,C02072,P0087,S018,2,1675.37,0.0,3350.74,3350.74,1168.48,2336.96,1013.78,30.26,Apple Pay,Store,Grocery,86758,1675.37,C02072,P0087,S018
T086759,2024-09-22,C01412,P0276,S011,4,3549.99,1420.0,14199.96,12779.96,2432.36,9729.44,3050.52,23.87,Card,E-commerce,Electronics,86759,3549.99,C01412,P0276,S011
T086760,2025-09-08,C04904,P0383,S002,4,415.76,0.0,1663.04,1663.04,279.38,1117.52,545.52,32.8,Card,Store,Electronics,86760,415.76,C04904,P0383,S002
T086761,2024-03-10,C02144,P0291,S015,5,1465.51,0.0,7327.55,7327.55,1188.61,5943.05,1384.5,18.89,Card,E-commerce,Fashion,86761,1465.51,C02144,P0291,S015
T086762,2024-07-22,C04545,P0453,S009,6,1082.79,0.0,6496.74,6496.74,698.97,4193.82,2302.92,35.45,Cash,Store,Grocery,86762,1082.79,C04545,P0453,S009
T086763,2024-12-24,C04812,P0182,S007,3,1237.31,185.6,3711.93,3526.33,1018.02,3054.06,472.27,13.39,Card,Store,Electronics,86763,1237.31,C04812,P0182,S007
T086764,2024-03-18,C03896,P0087,S005,4,1758.6,0.0,7034.4,7034.4,1168.48,4673.92,2360.48,33.56,Cash,E-commerce,Grocery,86764,1758.6,C03896,P0087,S005
T086765,2025-01-29,C01927,P0148,S012,1,1079.14,161.87,1079.14,917.27,723.63,723.63,193.64,21.11,Card,Store,Home & Living,86765,1079.14,C01927,P0148,S012
T086766,2025-12-23,C02203,P0439,S020,4,1103.1,0.0,4412.4,4412.4,745.56,2982.24,1430.16,32.41,Card,Store,Electronics,86766,1103.1,C02203,P0439,S020
T086767,2025-11-12,C01753,P0353,S002,2,4096.64,0.0,8193.28,8193.28,2919.83,5839.66,2353.62,28.73,Cash,Store,Electronics,86767,4096.64,C01753,P0353,S002
T086768,2024-08-07,C00539,P0449,S006,3,1420.24,0.0,4260.72,4260.72,1072.69,3218.07,1042.65,24.47,Mada,E-commerce,Home & Living,86768,1420.24,C00539,P0449,S006
T086769,2024-02-22,C00163,P0186,S003,4,2863.29,2290.63,11453.16,9162.53,2467.35,9869.4,-706.87,-7.71,Mada,E-commerce,Fashion,86769,2863.29,C00163,P0186,S003
T086770,2025-12-23,C01693,P0306,S015,2,356.11,71.22,712.22,641.0,291.67,583.34,57.66,9.0,STC Pay,Store,Sports,86770,356.11,C01693,P0306,S015
T086771,2025-07-10,C01428,P0295,S020,5,4561.03,0.0,22805.15,22805.15,2921.0,14605.0,8200.15,35.96,Mada,Store,Grocery,86771,4561.03,C01428,P0295,S020
T086772,2024-04-08,C03566,P0232,S017,1,1912.54,191.25,1912.54,1721.29,1225.06,1225.06,496.23,28.83,Cash,E-commerce,Fashion,86772,1912.54,C03566,P0232,S017
T086773,2024-01-23,C04193,P0167,S011,1,671.41,33.57,671.41,637.84,480.0,480.0,157.84,24.75,Cash,E-commerce,Home Appliances,86773,671.41,C04193,P0167,S011
T086774,2024-03-20,C02888,P0267,S019,4,1918.83,0.0,7675.32,7675.32,1216.71,4866.84,2808.48,36.59,Card,Store,Home Appliances,86774,1918.83,C02888,P0267,S019
T086775,2025-05-16,C02549,P0040,S005,4,2883.13,576.63,11532.52,10955.89,1986.75,7947.0,3008.89,27.46,Mada,Store,Fashion,86775,2883.13,C02549,P0040,S005
T086776,2025-07-25,C03296,P0352,S007,2,3443.46,688.69,6886.92,6198.23,2896.05,5792.1,406.13,6.55,Apple Pay,Store,Home & Living,86776,3443.46,C03296,P0352,S007
T086777,2024-01-21,C03113,P0427,S009,2,371.0,74.2,742.0,667.8,242.4,484.8,183.0,27.4,STC Pay,Store,Grocery,86777,371.0,C03113,P0427,S009
T086778,2025-07-24,C01692,P0160,S006,4,3059.39,1223.76,12237.56,11013.8,2530.1,10120.4,893.4,8.11,STC Pay,Store,Beauty,86778,3059.39,C01692,P0160,S006
T086779,2024-06-16,C02678,P0436,S009,2,3940.35,0.0,7880.7,7880.7,2408.58,4817.16,3063.54,38.87,Card,Store,Beauty,86779,3940.35,C02678,P0436,S009
T086780,2024-09-13,C04032,P0379,S018,5,2007.1,2007.1,10035.5,8028.4,1751.18,8755.9,-727.5,-9.06,STC Pay,Store,Sports,86780,2007.1,C04032,P0379,S018
T086781,2024-08-16,C04232,P0266,S015,1,4203.26,0.0,4203.26,4203.26,2713.1,2713.1,1490.16,35.45,Card,Store,Sports,86781,4203.26,C04232,P0266,S015
T086783,2024-10-15,C04284,P0025,S017,3,57.17,8.58,171.51,162.93,40.72,122.16,40.77,25.02,Cash,Store,Beauty,86783,57.17,C04284,P0025,S017
T086784,2024-01-22,C03455,P0246,S001,2,3198.51,959.55,6397.02,5437.47,2550.6,5101.2,336.27,6.18,Card,E-commerce,Home Appliances,86784,3198.51,C03455,P0246,S001
T086785,2024-07-13,C00877,P0179,S020,1,1854.86,0.0,1854.86,1854.86,1327.46,1327.46,527.4,28.43,STC Pay,Store,Home Appliances,86785,1854.86,C00877,P0179,S020
T086786,2025-04-03,C00579,P0082,S012,2,141.73,42.52,283.46,240.94,99.0,198.0,42.94,17.82,Mada,Store,Sports,86786,141.73,C00579,P0082,S012
T086787,2025-07-08,C02443,P0034,S013,4,2784.36,0.0,11137.44,11137.44,1907.92,7631.68,3505.76,31.48,Cash,E-commerce,Home Appliances,86787,2784.36,C02443,P0034,S013
T086788,2024-03-03,C01692,P0276,S013,3,3662.65,1648.19,10987.95,9339.76,2432.36,7297.08,2042.68,21.87,Apple Pay,Store,Electronics,86788,3662.65,C01692,P0276,S013
T086790,2025-06-20,C04552,P0272,S018,3,2310.27,693.08,6930.81,6237.73,1483.74,4451.22,1786.51,28.64,Card,E-commerce,Fashion,86790,2310.27,C04552,P0272,S018
T086791,2024-10-20,C01586,P0329,S010,2,1352.88,270.58,2705.76,2435.18,1010.3,2020.6,414.58,17.02,Mada,Store,Grocery,86791,1352.88,C01586,P0329,S010
T086792,2025-11-23,C01844,P0193,S013,3,2044.2,306.63,6132.6,5825.97,1787.03,5361.09,464.88,7.98,Card,Store,Electronics,86792,2044.2,C01844,P0193,S013
T086793,2025-10-17,C02604,P0234,S002,4,1045.08,0.0,4180.32,4180.32,751.14,3004.56,1175.76,28.13,Mada,E-commerce,Home & Living,86793,1045.08,C02604,P0234,S002
T086794,2025-08-27,C02110,P0037,S011,5,2273.73,0.0,11368.65,11368.65,1942.61,9713.05,1655.6,14.56,Card,Store,Electronics,86794,2273.73,C02110,P0037,S011
T086795,2025-08-04,C03074,P0286,S006,4,523.71,0.0,2094.84,2094.84,404.03,1616.12,478.72,22.85,Card,Store,Grocery,86795,523.71,C03074,P0286,S006
T086796,2025-04-14,C04644,P0082,S006,2,146.7,0.0,293.4,293.4,99.0,198.0,95.4,32.52,Card,Store,Sports,86796,146.7,C04644,P0082,S006
T086797,2025-01-28,C02693,P0031,S017,1,854.52,42.73,854.52,811.79,733.89,733.89,77.9,9.6,Card,Store,Home Appliances,86797,854.52,C02693,P0031,S017
T086798,2025-03-14,C01549,P0330,S011,3,1592.25,0.0,4776.75,4776.75,1221.72,3665.16,1111.59,23.27,Cash,E-commerce,Electronics,86798,1592.25,C01549,P0330,S011
T086799,2025-05-23,C03407,P0324,S003,5,3267.68,0.0,16338.4,16338.4,2355.82,11779.1,4559.3,27.91,Mada,Store,Electronics,86799,3267.68,C03407,P0324,S003
T086800,2025-05-09,C01146,P0067,S007,2,552.26,55.23,1104.52,1049.29,398.64,797.28,252.01,24.02,Card,Store,Home Appliances,86800,552.26,C01146,P0067,S007
T086801,2024-12-24,C00388,P0239,S020,2,2535.7,253.57,5071.4,4817.83,1877.53,3755.06,1062.77,22.06,Cash,E-commerce,Beauty,86801,2535.7,C00388,P0239,S020
T086802,2024-12-05,C01253,P0035,S012,3,1173.56,176.03,3520.68,3344.65,975.92,2927.76,416.89,12.46,Mada,E-commerce,Sports,86802,1173.56,C01253,P0035,S012
T086803,2024-12-25,C01122,P0138,S012,5,4170.96,0.0,20854.8,20854.8,2940.5,14702.5,6152.3,29.5,Mada,Store,Home & Living,86803,4170.96,C01122,P0138,S012
T086804,2025-04-06,C04386,P0260,S012,4,376.54,75.31,1506.16,1430.85,293.26,1173.04,257.81,18.02,Apple Pay,Store,Sports,86804,376.54,C04386,P0260,S012
T086805,2024-11-08,C04744,P0366,S005,5,3583.76,2687.82,17918.8,15230.98,2609.32,13046.6,2184.38,14.34,Card,E-commerce,Fashion,86805,3583.76,C04744,P0366,S005
T086806,2025-10-16,C04829,P0254,S003,4,3318.98,663.8,13275.92,12612.12,2415.85,9663.4,2948.72,23.38,Mada,E-commerce,Beauty,86806,3318.98,C04829,P0254,S003
T086807,2025-01-16,C04603,P0440,S003,6,1586.06,0.0,9516.36,9516.36,1195.54,7173.24,2343.12,24.62,Card,Store,Electronics,86807,1586.06,C04603,P0440,S003
T086808,2024-07-30,C04295,P0225,S002,4,2665.59,533.12,10662.36,10129.24,2102.56,8410.24,1719.0,16.97,Cash,Store,Grocery,86808,2665.59,C04295,P0225,S002
T086809,2024-01-16,C02765,P0042,S013,3,3325.58,0.0,9976.74,9976.74,2650.26,7950.78,2025.96,20.31,Mada,Store,Beauty,86809,3325.58,C02765,P0042,S013
T086810,2025-10-22,C03373,P0326,S020,1,2066.26,0.0,2066.26,2066.26,1448.25,1448.25,618.01,29.91,Card,Store,Beauty,86810,2066.26,C03373,P0326,S020
T086811,2024-03-08,C02455,P0343,S012,2,1089.62,108.96,2179.24,2070.28,719.33,1438.66,631.62,30.51,Mada,E-commerce,Electronics,86811,1089.62,C02455,P0343,S012
